FAPM,PZB,PIETERMARITZBURG,PIETERMARITZBURG,SOUTH AFRICA,29,38,56,S,30,23,55,E,739,-29.649,30.399,PIETERMARITZBURG (PZB)
FAPN,NTY,PILANESBERG,PILANESBERG,SOUTH AFRICA,25,20,1,S,27,10,24,E,1040,-25.334,27.173,PILANESBERG (NTY)
FAQT,UTW,QUEENSTOWN,QUEENSTOWN,SOUTH AFRICA,31,55,12,S,26,52,55,E,1109,-31.92,26.882,QUEENSTOWN (UTW)
FARB,RCB,RICHARDS BAY,RICHARD'S BAY,SOUTH AFRICA,28,44,27,S,32,5,31,E,34,-28.741,32.092,RICHARDS BAY (RCB)
FASB,SBU,SPRINGBOK,SPRINGBOK,SOUTH AFRICA,29,41,21,S,17,56,22,E,820,-29.689,17.939,SPRINGBOK (SBU)
FASS,SIS,SISHEN,SISHEN,SOUTH AFRICA,27,38,54,S,22,59,57,E,1173,-27.648,22.999,SISHEN (SIS)
FASZ,SZK,SKUKUZA,SKUKUZA,SOUTH AFRICA,24,57,39,S,31,35,19,E,311,-24.961,31.589,SKUKUZA (SZK)
FATH,THY,P R MPHEPHU,THOHOYANDOU,SOUTH AFRICA,23,4,43,S,30,23,0,E,616,-23.079,30.383,P R MPHEPHU (THY)
FATN,TCU,THABA NCHU,THABA NCHU,BOPHUTHATSWANA,29,19,9,S,26,49,24,E,1503,-29.319,26.823,THABA NCHU (TCU)
FATZ,LTA,TZANEEN,TZANEEN,SOUTH AFRICA,23,49,27,S,30,19,45,E,584,-23.824,30.329,TZANEEN (LTA)
FAUL,ULD,PRINCE MANGOSUTHU BUTHELEZI,ULUNDI,SOUTH AFRICA,28,19,14,S,31,24,59,E,525,-28.321,31.416,PRINCE MANGOSUTHU BUTHELEZI (ULD)
FAUP,UTN,UPINGTON,UPINGTON,SOUTH AFRICA,28,24,3,S,21,15,38,E,851,-28.401,21.261,UPINGTON (UTN)
FAUT,UTT,UMTATA,UMTATA,SOUTH AFRICA,31,32,52,S,28,40,27,E,732,-31.548,28.674,UMTATA (UTT)
FAVB,VRU,VRYBURG,VRYBURG,SOUTH AFRICA,26,58,56,S,24,43,43,E,1195,-26.982,24.729,VRYBURG (VRU)
FAVG,VIR,VIRGINIA,DURBAN,SOUTH AFRICA,29,46,14,S,31,3,30,E,7,-29.771,31.058,VIRGINIA (VIR)
FAVY,VYD,VRYHEID,VRYHEID,SOUTH AFRICA,27,47,12,S,30,47,43,E,1159,-27.787,30.795,VRYHEID (VYD)
FAWB,PRY,WONDERBOOM,PRETORIA,SOUTH AFRICA,25,39,13,S,28,13,27,E,1249,-25.654,28.224,WONDERBOOM (PRY)
FAWM,WEL,WELKOM,WELKOM,SOUTH AFRICA,27,59,52,S,26,40,10,E,1341,-27.998,26.669,WELKOM (WEL)
FBFT,FRW,FRANCISTOWN,FRANCISTOWN,BOTSWANA,21,9,34,S,27,28,28,E,1001,-21.159,27.474,FRANCISTOWN (FRW)
FBJW,JWA,JWANENG,JWANENG,BOTSWANA,24,36,8,S,24,41,27,E,1189,-24.602,24.691,JWANENG (JWA)
FBKE,BBK,KASANE,KASANE,BOTSWANA,17,49,58,S,25,9,44,E,1003,-17.833,25.162,KASANE (BBK)
FBMN,MUB,MAUN,MAUN,BOTSWANA,19,58,21,S,23,25,51,E,943,-19.972,23.431,MAUN (MUB)
FBOR,ORP,ORAPA,ORAPA,BOTSWANA,21,15,59,S,25,19,13,E,945,-21.266,25.32,ORAPA (ORP)
FBSK,GBE,SIR SERETSE KHAMA INTERNATIONAL,GABERONE,BOTSWANA,24,33,18,S,25,55,5,E,1006,-24.555,25.918,SIR SERETSE KHAMA INTERNATIONAL (GBE)
FBSP,PKW,SELEBI PHIKWE,SELEBI-PHIKWE,BOTSWANA,22,3,30,S,27,49,43,E,892,-22.058,27.829,SELEBI PHIKWE (PKW)
FCBB,BZV,BRAZZAVILLE MAYA MAYA,BRAZZAVILLE,CONGO,4,15,6,S,15,15,10,E,320,-4.252,15.253,BRAZZAVILLE MAYA MAYA (BZV)
FCOI,ION,IMPFONDO,IMPFONDO,CONGO,1,35,22,N,18,2,49,E,335,1.589,18.047,IMPFONDO (ION)
FCOM,MKJ,MAKOUA,MAKOUA,CONGO,0,1,17,S,15,34,31,E,393,-0.021,15.575,MAKOUA (MKJ)
FCOO,FTX,OWANDO,OWANDO,CONGO,0,31,52,S,15,57,0,E,371,-0.531,15.95,OWANDO (FTX)
FCOU,OUE,OUESSO,OUESSO,CONGO,1,36,57,N,16,2,16,E,353,1.616,16.038,OUESSO (OUE)
FCPA,KMK,MAKABANA,MAKABANA,CONGO,3,29,0,S,12,37,0,E,151,-3.483,12.617,MAKABANA (KMK)
FCPD,DIS,DOLISIE,LOUDIMA,CONGO,4,12,28,S,12,39,39,E,329,-4.208,12.661,DOLISIE (DIS)
FCPP,PNR,POINTE NOIRE,POINTE-NOIRE,CONGO,4,48,48,S,11,53,9,E,17,-4.813,11.886,POINTE NOIRE (PNR)
FDMS,MTS,MATSAPHA,MANZINI,SWAZILAND,26,31,44,S,31,18,27,E,633,-26.529,31.308,MATSAPHA (MTS)
FEFF,BGF,BANGUI M POKO,BANGUI,CENTRAL AFRICAN REP.,4,23,54,N,18,31,7,E,369,4.398,18.519,BANGUI M POKO (BGF)
FEFG,BGU,BANGASSOU,BANGASSOU,CENTRAL AFRICAN REP.,4,47,4,N,22,46,53,E,520,4.784,22.781,BANGASSOU (BGU)
FEFI,IRO,BIRAO,BIRAO,CENTRAL AFRICAN REP.,10,14,10,N,22,43,2,E,517,10.236,22.717,BIRAO (IRO)
FEFM,BBY,BAMBARI,BAMBARI,CENTRAL AFRICAN REP.,5,50,49,N,20,38,58,E,473,5.847,20.649,BAMBARI (BBY)
FEFN,NDL,NDELE,N'DELE,CENTRAL AFRICAN REP.,8,25,36,N,20,38,6,E,498,8.427,20.635,NDELE (NDL)
FEFO,BOP,BOUAR,BOUAR,CENTRAL AFRICAN REP.,5,57,29,N,15,38,15,E,1025,5.958,15.637,BOUAR (BOP)
FEFR,BIV,BRIA,BRIA,CENTRAL AFRICAN REP.,6,31,41,N,21,59,20,E,602,6.528,21.989,BRIA (BIV)
FEFT,BBT,BERBERATI,BERBERATI,CENTRAL AFRICAN REP.,4,13,17,N,15,47,10,E,588,4.221,15.786,BERBERATI (BBT)
FEFY,AIG,YALINGA,YALINGA,CENTRAL AFRICAN REP.,45,9,15,N,89,6,39,W,464,45.154,-89.111,YALINGA (AIG)
FGBT,BSG,BATA,BATA,EQUATORIAL GUINEA,1,54,19,N,9,48,20,E,11,1.905,9.806,BATA (BSG)
FGSL,SSG,MALABO,MALABO,EQUATORIAL GUINEA,3,45,19,N,8,42,31,E,24,3.755,8.709,MALABO (SSG)
FIMP,MRU,SIR SEEWOOSAGUR RAMGOOLAM INTERNATIONAL,PLAISANCE,MAURITIUS,20,25,48,S,57,41,0,E,57,-20.43,57.683,SIR SEEWOOSAGUR RAMGOOLAM INTERNATIONAL (MRU)
FIMR,RRG,PLAINE CORAIL,RODRIGUEZ ISLAND,MAURITIUS,19,45,28,S,63,21,43,E,29,-19.758,63.362,PLAINE CORAIL (RRG)
FKKC,TKC,TIKO,TIKO,CAMEROON,4,5,21,N,9,21,37,E,47,4.089,9.36,TIKO (TKC)
FKKD,DLA,DOUALA,DOUALA,CAMEROON,4,0,21,N,9,43,10,E,11,4.006,9.719,DOUALA (DLA)
FKKI,OUR,BATOURI,BATOURI,CAMEROON,4,28,23,N,14,21,49,E,656,4.473,14.364,BATOURI (OUR)
FKKL,MVR,MAROUA SALAK,MAROUA,CAMEROON,10,27,5,N,14,15,26,E,424,10.451,14.257,MAROUA SALAK (MVR)
FKKM,FOM,FOUMBAN NKOUNJA,FOUMBAN,CAMEROON,5,38,12,N,10,45,2,E,1208,5.637,10.751,FOUMBAN NKOUNJA (FOM)
FKKN,NGE,NGAOUNDERE,N'GAOUNDERE,CAMEROON,7,21,25,N,13,33,33,E,1115,7.357,13.559,NGAOUNDERE (NGE)
FKKR,GOU,GAROUA,GAROUA,CAMEROON,9,20,9,N,13,22,12,E,243,9.336,13.37,GAROUA (GOU)
FKKU,BFX,BAFOUSSAM,BAFOUSSAM,CAMEROON,5,32,13,N,10,21,15,E,1325,5.537,10.354,BAFOUSSAM (BFX)
FKKV,BPC,BAMENDA,BAMENDA,CAMEROON,6,2,21,N,10,7,21,E,1240,6.039,10.123,BAMENDA (BPC)
FKKY,YAO,YAOUNDE,YAOUNDE,CAMEROON,3,50,7,N,11,31,25,E,752,3.835,11.524,YAOUNDE (YAO)
FLLI,LVI,LIVINGSTONE,LIVINGSTONE,ZAMBIA,17,49,18,S,25,49,21,E,991,-17.822,25.822,LIVINGSTONE (LVI)
FLLS,LUN,LUSAKA INTERNATIONAL,LUSAKA,ZAMBIA,15,19,50,S,28,27,9,E,1152,-15.331,28.453,LUSAKA INTERNATIONAL (LUN)
FLMF,MFU,MFUWE,MFUWE,ZAMBIA,13,15,31,S,31,56,11,E,574,-13.259,31.936,MFUWE (MFU)
FLND,NLA,NDOLA,NDOLA,ZAMBIA,12,59,53,S,28,39,53,E,1271,-12.998,28.665,NDOLA (NLA)
FLSO,KIW,SOUTHDOWNS,SOUTHDOWNS,ZAMBIA,12,54,1,S,28,8,59,E,1264,-12.9,28.15,SOUTHDOWNS (KIW)
FMCH,HAH,MORONI HAHAIA,MORONI,COMOROS ISLANDS,11,32,1,S,43,16,18,E,28,-11.534,43.272,MORONI HAHAIA (HAH)
FMCI,NWA,MOHELI BANDAR ES SALAM,MOHELI,COMOROS ISLANDS,12,17,53,S,43,45,59,E,15,-12.298,43.766,MOHELI BANDAR ES SALAM (NWA)
FMCN,YVA,MORONI ICONI,MORONI,COMOROS ISLANDS,11,42,38,S,43,14,37,E,11,-11.711,43.244,MORONI ICONI (YVA)
FMCV,AJN,ANJOUAN OUANI,ANJOUAN,COMOROS ISLANDS,12,7,54,S,44,25,49,E,19,-12.132,44.43,ANJOUAN OUANI (AJN)
FMCZ,DZA,DZAOUDZI PAMANZI,DZAOUDZI,MAYOTTE ISLAND,12,48,17,S,45,16,52,E,8,-12.805,45.281,DZAOUDZI PAMANZI (DZA)
FMEE,RUN,ST DENIS GILLOT,ST.-DENIS,REUNION ISLAND,20,53,13,S,55,30,37,E,21,-20.887,55.51,ST DENIS GILLOT (RUN)
FMEP,ZSE,ST PIERRE PIERREFONDS,ST.-PIERRE,REUNION ISLAND,21,19,15,S,55,25,29,E,16,-21.321,55.425,ST PIERRE PIERREFONDS (ZSE)
FMMI,TNR,ANTANANARIVO IVATO,ANTANANARIVO,MADAGASCAR,18,47,48,S,47,28,43,E,1280,-18.797,47.479,ANTANANARIVO IVATO (TNR)
FMMN,ZVA,MIANDRIVAZO,MIANDRIVAZO,MADAGASCAR,19,33,46,S,45,27,3,E,62,-19.563,45.451,MIANDRIVAZO (ZVA)
FMMS,SMS,SAINTE MARIE,SAINTE MARIE,MADAGASCAR,17,5,38,S,49,48,57,E,3,-17.094,49.816,SAINTE MARIE (SMS)
FMMT,TMM,TOAMASINA,TOAMASINA,MADAGASCAR,18,6,34,S,49,23,33,E,7,-18.109,49.392,TOAMASINA (TMM)
FMMV,MOQ,MORONDAVA,MORONDAVA,MADAGASCAR,20,17,5,S,44,19,3,E,10,-20.285,44.318,MORONDAVA (MOQ)
FMNA,DIE,ANTSIRANANA ARRACHART,ANTSIRANANA,MADAGASCAR,12,20,57,S,49,17,30,E,114,-12.349,49.292,ANTSIRANANA ARRACHART (DIE)
FMNC,WMR,MANANARA AVARATRA,MANANARA,MADAGASCAR,16,9,50,S,49,46,25,E,3,-16.164,49.774,MANANARA AVARATRA (WMR)
FMND,ZWA,ANDAPA,ANDAPA,MADAGASCAR,14,39,6,S,49,37,14,E,474,-14.652,49.621,ANDAPA (ZWA)
FMNE,AMB,AMBILOBE MAHAVAVY,AMBILOBE,MADAGASCAR,13,11,18,S,48,59,16,E,22,-13.188,48.988,AMBILOBE MAHAVAVY (AMB)
FMNH,ANM,ANTALAHA ANTSIRABATO,ANTALAHA,MADAGASCAR,14,59,57,S,50,19,12,E,7,-14.999,50.32,ANTALAHA ANTSIRABATO (ANM)
FMNL,HVA,ANALALAVA,ANALALAVA,MADAGASCAR,14,37,46,S,47,45,49,E,106,-14.629,47.764,ANALALAVA (HVA)
FMNM,MJN,MAHAJANGA PHILIBERT TSIRANANA,MAHAJANGA,MADAGASCAR,15,40,2,S,46,21,6,E,27,-15.667,46.352,MAHAJANGA PHILIBERT TSIRANANA (MJN)
FMNN,NOS,NOSY BE FASCENE,NOSY-BE,MADAGASCAR,13,18,44,S,48,18,50,E,12,-13.312,48.314,NOSY BE FASCENE (NOS)
FMNQ,BPY,BESALAMPY,BESALAMPY,MADAGASCAR,16,44,31,S,44,28,53,E,39,-16.742,44.481,BESALAMPY (BPY)
FMNR,WMN,MAROANTSETRA,MAROANTSETRA,MADAGASCAR,15,26,12,S,49,41,18,E,4,-15.437,49.688,MAROANTSETRA (WMN)
FMNS,SVB,SAMBAVA SUD,SAMBAVA,MADAGASCAR,14,16,43,S,50,10,29,E,7,-14.279,50.175,SAMBAVA SUD (SVB)
FMNV,VOH,VOHIMARINA,VOHEMAR,MADAGASCAR,13,22,33,S,50,0,10,E,6,-13.376,50.003,VOHIMARINA (VOH)
FMNW,WAI,ANTSOHIHY AMBALABE,ANTSOHIHY,MADAGASCAR,14,53,55,S,47,59,38,E,29,-14.899,47.994,ANTSOHIHY AMBALABE (WAI)
FMSD,FTU,TOLAGNARO,TOLAGNARO,MADAGASCAR,25,2,17,S,46,57,22,E,9,-25.038,46.956,TOLAGNARO (FTU)
FMSF,WFI,FIANARANTSOA,FIANARANTSOA,MADAGASCAR,21,26,29,S,47,6,42,E,1115,-21.441,47.112,FIANARANTSOA (WFI)
FMSG,RVA,FARAFANGANA,FARAFANGANA,MADAGASCAR,22,48,19,S,47,49,14,E,8,-22.805,47.821,FARAFANGANA (RVA)
FMSK,WVK,MANAKARA SUD,MANAKARA,MADAGASCAR,22,7,11,S,48,1,18,E,11,-22.12,48.022,MANAKARA SUD (WVK)
FMSM,MNJ,MANANJARY,MANANJARY,MADAGASCAR,21,12,6,S,48,21,29,E,7,-21.202,48.358,MANANJARY (MNJ)
FMSR,MXM,MOROMBE,MOROMBE,MADAGASCAR,21,45,13,S,43,22,31,E,5,-21.754,43.375,MOROMBE (MXM)
FMST,TLE,TOLIARA,TOLIARA,MADAGASCAR,23,23,0,S,43,43,42,E,9,-23.383,43.728,TOLIARA (TLE)
FNBC,SSY,MBANZA CONGO,M'BANZA-CONGO,ANGOLA,6,16,11,S,14,14,49,E,567,-6.27,14.247,MBANZA CONGO (SSY)
FNBG,BUG,BENGUELA,BENGUELA,ANGOLA,12,36,32,S,13,24,13,E,36,-12.609,13.404,BENGUELA (BUG)
FNCA,CAB,CABINDA,CABINDA,ANGOLA,5,35,49,S,12,11,18,E,21,-5.597,12.188,CABINDA (CAB)
FNCH,PGI,CHITATO,CHITATO,ANGOLA,7,21,27,S,20,48,13,E,762,-7.357,20.804,CHITATO (PGI)
FNCZ,CAV,CAZOMBO,CAZOMBO,ANGOLA,11,53,37,S,22,54,58,E,1128,-11.894,22.916,CAZOMBO (CAV)
FNGI,NGV,NGIVA,N'GIVA,ANGOLA,17,2,41,S,15,41,13,E,1087,-17.045,15.687,NGIVA (NGV)
FNHU,NOV,HUAMBO,HUAMBO,ANGOLA,12,48,31,S,15,45,37,E,1703,-12.809,15.76,HUAMBO (NOV)
FNKU,SVP,KUITO,KUITO,ANGOLA,12,24,16,S,16,56,50,E,1713,-12.404,16.947,KUITO (SVP)
FNLU,LAD,LUANDA 4 DE FEVEREIRO,LUANDA,ANGOLA,8,51,30,S,13,13,52,E,75,-8.858,13.231,LUANDA 4 DE FEVEREIRO (LAD)
FNMA,MEG,MALANJE,MALANJE,ANGOLA,9,31,30,S,16,18,44,E,1179,-9.525,16.312,MALANJE (MEG)
FNME,SPP,MENONGUE,MENONGUE,ANGOLA,14,39,27,S,17,43,11,E,1363,-14.658,17.72,MENONGUE (SPP)
FNNG,GXG,NEGAGE,NEGAGE,ANGOLA,7,45,16,S,15,17,15,E,1252,-7.754,15.287,NEGAGE (GXG)
FNPA,PBN,PORTO AMBOIM,PORTO AMBOIM,ANGOLA,10,43,19,S,13,45,55,E,5,-10.722,13.765,PORTO AMBOIM (PBN)
FNSA,VHC,SAURIMO,SAURIMO,ANGOLA,9,41,20,S,20,25,54,E,1093,-9.689,20.432,SAURIMO (VHC)
FNSO,SZA,SOYO,SOYO,ANGOLA,6,8,27,S,12,22,18,E,5,-6.141,12.372,SOYO (SZA)
FNUE,LUO,LUENA,LUENA,ANGOLA,11,46,5,S,19,53,51,E,1329,-11.768,19.898,LUENA (LUO)
FNUG,UGO,UIGE,UIGE,ANGOLA,7,36,11,S,15,1,40,E,830,-7.603,15.028,UIGE (UGO)
FNXA,XGN,XANGONGO,XANGONGO,ANGOLA,16,45,19,S,14,57,55,E,1108,-16.755,14.965,XANGONGO (XGN)
FOGO,OYE,OYEM,OYEM,GABON,1,32,28,N,11,34,51,E,658,1.541,11.581,OYEM (OYE)
FOGQ,OKN,OKONDJA,OKONDJA,GABON,0,39,55,S,13,40,23,E,404,-0.665,13.673,OKONDJA (OKN)
FOGR,LBQ,LAMBARENE,LAMBARENE,GABON,0,42,15,S,10,14,44,E,25,-0.704,10.246,LAMBARENE (LBQ)
FOOB,BMM,BITAM,BITAM,GABON,2,4,32,N,11,29,35,E,601,2.076,11.493,BITAM (BMM)
FOOD,MFF,MOANDA,MOANDA,GABON,1,32,15,S,13,16,9,E,573,-1.537,13.269,MOANDA (MFF)
FOOG,POG,PORT GENTIL,PORT GENTIL,GABON,0,42,42,S,8,45,15,E,4,-0.712,8.754,PORT GENTIL (POG)
FOOH,OMB,OMBOUE HOPITAL,OMBOUE HOSPIAL,GABON,1,34,29,S,9,15,46,E,11,-1.575,9.263,OMBOUE HOPITAL (OMB)
FOOK,MKU,MAKOKOU,MAKOKOU,GABON,0,34,45,N,12,53,27,E,527,0.579,12.891,MAKOKOU (MKU)
FOOL,LBV,LIBREVILLE LEON M BA,LIBREVILLE,GABON,0,27,30,N,9,24,44,E,12,0.458,9.412,LIBREVILLE LEON M BA (LBV)
FOOM,MZC,MITZIC,MITZIC,GABON,0,46,32,N,11,33,9,E,584,0.776,11.553,MITZIC (MZC)
FOON,MVB,FRANCEVILLE MVENGUE,FRANCEVILLE,GABON,1,39,22,S,13,26,16,E,442,-1.656,13.438,FRANCEVILLE MVENGUE (MVB)
FOOR,LTL,LASTOURVILLE,LASTOURVILLE,GABON,0,49,35,S,12,44,48,E,484,-0.826,12.747,LASTOURVILLE (LTL)
FOOT,TCH,TCHIBANGA,TCHIBANGA,GABON,2,53,20,S,10,55,10,E,82,-2.889,10.919,TCHIBANGA (TCH)
FPPR,PCP,PRINCIPE,PRINCIPE,SAO TOME & PRINCIPE,1,39,46,N,7,24,42,E,181,1.663,7.412,PRINCIPE (PCP)
FPST,TMS,SAO TOME INTERNATIONAL,SAO TOME,SAO TOME & PRINCIPE,0,22,41,N,6,42,43,E,11,0.378,6.712,SAO TOME INTERNATIONAL (TMS)
FQBR,BEW,BEIRA,BEIRA,MOZAMBIQUE,19,47,47,S,34,54,27,E,11,-19.796,34.907,BEIRA (BEW)
FQCB,FXO,CUAMBA,CUAMBA,MOZAMBIQUE,14,49,12,S,36,31,55,E,586,-14.82,36.532,CUAMBA (FXO)
FQIN,INH,INHAMBANE,INHAMBANE,MOZAMBIQUE,23,52,35,S,35,24,30,E,10,-23.876,35.408,INHAMBANE (INH)
FQLC,VXC,LICHINGA,LICHINGA,MOZAMBIQUE,13,16,26,S,35,15,58,E,1374,-13.274,35.266,LICHINGA (VXC)
FQMA,MPM,MAPUTO,MAPUTO,MOZAMBIQUE,25,55,15,S,32,34,21,E,45,-25.921,32.573,MAPUTO (MPM)
FQMP,MZB,MOCIMBOA DA PRAIA,MOCIMBOA DA PRAIA,MOZAMBIQUE,11,21,42,S,40,21,17,E,28,-11.362,40.355,MOCIMBOA DA PRAIA (MZB)
FQNC,MNC,NACALA,NACALA,MOZAMBIQUE,14,29,17,S,40,42,44,E,125,-14.488,40.712,NACALA (MNC)
FQNP,APL,NAMPULA,NAMPULA,MOZAMBIQUE,15,6,20,S,39,16,54,E,441,-15.106,39.282,NAMPULA (APL)
FQPB,POL,PEMBA,PEMBA,MOZAMBIQUE,12,59,12,S,40,31,20,E,101,-12.987,40.522,PEMBA (POL)
FQQL,UEL,QUELIMANE,QUELIMANE,MOZAMBIQUE,17,51,20,S,36,52,9,E,11,-17.856,36.869,QUELIMANE (UEL)
FQTT,TET,TETE CHINGOZI,TETE,MOZAMBIQUE,16,6,17,S,33,38,24,E,161,-16.105,33.64,TETE CHINGOZI (TET)
FQVL,VNX,VILANKULO,VILANKULU,MOZAMBIQUE,22,1,6,S,35,18,47,E,15,-22.018,35.313,VILANKULO (VNX)
FSDR,DES,DESROCHES,DESROCHES,SEYCHELLES,5,41,45,S,53,39,16,E,4,-5.696,53.654,DESROCHES (DES)
FSIA,SEZ,SEYCHELLES INTERNATIONAL,MAHE,SEYCHELLES,4,40,27,S,55,31,18,E,4,-4.674,55.522,SEYCHELLES INTERNATIONAL (SEZ)
FSPP,PRI,PRASLIN,PRASLIN,SEYCHELLES,4,19,9,S,55,41,29,E,4,-4.319,55.691,PRASLIN (PRI)
FTTA,SRH,SARH,SARH,CHAD,9,9,4,N,18,22,46,E,366,9.151,18.379,SARH (SRH)
FTTC,AEH,ABECHE,ABECHE,CHAD,13,50,49,N,20,50,39,E,545,13.847,20.844,ABECHE (AEH)
FTTD,MQQ,MOUNDOU,MOUNDOU,CHAD,8,37,13,N,16,4,6,E,428,8.62,16.068,MOUNDOU (MQQ)
FTTJ,NDJ,NDJAMENA,N'DJAMENA,CHAD,12,8,1,N,15,2,2,E,296,12.134,15.034,NDJAMENA (NDJ)
FTTP,PLF,PALA,PALA,CHAD,9,22,45,N,14,55,33,E,467,9.379,14.926,PALA (PLF)
FTTY,FYT,FAYA LARGEAU,FAYA-LARGEAU,CHAD,17,55,1,N,19,6,39,E,236,17.917,19.111,FAYA LARGEAU (FYT)
FVBU,BUQ,JOSHUA MQABUKO NKOMO INTERNATIONAL,BULAWAYO,ZIMBABWE,20,1,2,S,28,37,4,E,1329,-20.017,28.618,JOSHUA MQABUKO NKOMO INTERNATIONAL (BUQ)
FVCZ,BFO,CHIREDZI BUFFALO RANGE,CHIREDZI,ZIMBABWE,21,0,29,S,31,34,42,E,434,-21.008,31.578,CHIREDZI BUFFALO RANGE (BFO)
FVFA,VFA,VICTORIA FALLS INTERNATIONAL,VICTORIA FALLS,ZIMBABWE,18,5,46,S,25,50,21,E,1064,-18.096,25.839,VICTORIA FALLS INTERNATIONAL (VFA)
FVGR,UTA,MUTARE GRAND REEF,MUTARE,ZIMBABWE,18,58,39,S,32,27,2,E,1020,-18.977,32.451,MUTARE GRAND REEF (UTA)
FVHA,HRE,HARARE INTERNATIONAL,HARARE,ZIMBABWE,17,55,54,S,31,5,34,E,1490,-17.932,31.093,HARARE INTERNATIONAL (HRE)
FVKB,KAB,KARIBA INTERNATIONAL,KARIBA,ZIMBABWE,16,31,11,S,28,53,5,E,520,-16.52,28.885,KARIBA INTERNATIONAL (KAB)
FVMV,MVZ,MASVINGO,MASVINGO,ZIMBABWE,20,3,19,S,30,51,32,E,1096,-20.055,30.859,MASVINGO (MVZ)
FVTL,GWE,GWERU THORNHILL,GWERT,ZIMBABWE,19,26,12,S,29,51,42,E,1427,-19.437,29.862,GWERU THORNHILL (GWE)
FVWN,WKM,HWANGE NATIONAL PARK,HWANGE NATIONAL PARK,ZIMBABWE,18,37,47,S,27,1,15,E,1080,-18.63,27.021,HWANGE NATIONAL PARK (WKM)
FWCL,BLZ,CHILEKA INTERNATIONAL,BLANTYRE,MALAWI,15,40,44,S,34,58,26,E,779,-15.679,34.974,CHILEKA INTERNATIONAL (BLZ)
FWKA,KGJ,KARONGA,KARONGA,MALAWI,9,57,12,S,33,53,34,E,538,-9.953,33.893,KARONGA (KGJ)
FWUU,ZZU,MZUZU,MZUZU,MALAWI,11,26,41,S,34,0,42,E,1255,-11.445,34.012,MZUZU (ZZU)
FXMM,MSU,MOSHOESHOE I INTERNATIONAL,MASERU,LESOTHO,29,27,44,S,27,33,9,E,1631,-29.462,27.553,MOSHOESHOE I INTERNATIONAL (MSU)
FZAA,FIH,KINSHASA NDJILI INTERNATIONAL,KINSHASA,ZAIRE,4,23,8,S,15,26,40,E,314,-4.386,15.444,KINSHASA NDJILI INTERNATIONAL (FIH)
FZAB,NLO,KINSHASA NDOLO,KINSHASA,ZAIRE,4,19,29,S,15,19,42,E,279,-4.325,15.328,KINSHASA NDOLO (NLO)
FZAG,MNB,MUANDA,MUANDA,ZAIRE,5,55,51,S,12,21,6,E,28,-5.931,12.352,MUANDA (MNB)
FZAM,MAT,MATADI TSHIMPI,MATADI,ZAIRE,5,47,58,S,13,26,27,E,340,-5.799,13.441,MATADI TSHIMPI (MAT)
FZBO,FDU,BANDUNDU,BANDOUNDU,ZAIRE,3,18,40,S,17,22,54,E,325,-3.311,17.382,BANDUNDU (FDU)
FZCA,KKW,KIKWIT,KIKWIT,ZAIRE,5,2,8,S,18,47,8,E,480,-5.036,18.786,KIKWIT (KKW)
FZEA,MDK,MBANDAKA,MBANDAKA,ZAIRE,0,1,21,N,18,17,19,E,317,0.022,18.289,MBANDAKA (MDK)
FZFD,BDT,GBADOLITE,GBADOLITE,ZAIRE,4,15,11,N,20,58,31,E,460,4.253,20.975,GBADOLITE (BDT)
FZFK,GMA,GEMENA,GEMENA,ZAIRE,3,14,7,N,19,46,16,E,421,3.235,19.771,GEMENA (GMA)
FZGA,LIQ,LISALA,LISALA,ZAIRE,2,10,14,N,21,29,48,E,460,2.171,21.497,LISALA (LIQ)
FZIA,FKI,KISANGANI SIMISINI,KISANGANI,ZAIRE,0,31,3,N,25,9,18,E,393,0.518,25.155,KISANGANI SIMISINI (FKI)
FZJH,IRP,ISIRO MATARI,ISIRO,ZAIRE,2,49,39,N,27,35,17,E,744,2.827,27.588,ISIRO MATARI (IRP)
FZKA,BUX,BUNIA,BUNIA,ZAIRE,1,33,56,N,30,13,15,E,1233,1.566,30.221,BUNIA (BUX)
FZMA,BKY,BUKAVU KAVUMU,BUKAVU/KAVUMU,ZAIRE,2,18,32,S,28,48,31,E,1720,-2.309,28.809,BUKAVU KAVUMU (BKY)
FZNA,GOM,GOMA,GOMA,ZAIRE,1,40,14,S,29,14,18,E,1552,-1.671,29.238,GOMA (GOM)
FZOA,KND,KINDU,KINDU,ZAIRE,2,55,9,S,25,54,55,E,497,-2.919,25.915,KINDU (KND)
FZQA,FBM,LUBUMBASHI INTERNATIONAL,LUBUMASHI,ZAIRE,11,35,28,S,27,31,51,E,1310,-11.591,27.531,LUBUMBASHI INTERNATIONAL (FBM)
FZQM,KWZ,KOLWEZI,KOLWEZI,ZAIRE,10,45,57,S,25,30,20,E,1527,-10.766,25.506,KOLWEZI (KWZ)
FZRF,FMI,KALEMIE,KALEMIE,ZAIRE,5,52,32,S,29,15,0,E,784,-5.876,29.25,KALEMIE (FMI)
FZSA,KMN,KAMINA BASE,KAMINA BASE,ZAIRE,8,38,31,S,25,15,10,E,1080,-8.642,25.253,KAMINA BASE (KMN)
FZUA,KGA,KANANGA,KANANGA,ZAIRE,5,54,0,S,22,28,9,E,652,-5.9,22.469,KANANGA (KGA)
FZWA,MJM,MBUJI MAYI,MBUJI-MAYI,ZAIRE,6,7,16,S,23,34,8,E,677,-6.121,23.569,MBUJI MAYI (MJM)
